return_id,transaction_id,sku_id,customer_id,return_date,units_returned,return_reason,return_value,restockable,handling_cost
RET0028000,TXN00499381,SKU00328,CUST0187,2024-12-24,2,Wrong Part,30.76,0,8.69
RET0028001,TXN00031725,SKU00013,CUST0127,2025-07-07,2,Wrong Part,95.56,1,3.67
RET0028002,TXN00724243,SKU00485,CUST0029,2024-07-17,1,Overstock,160.16,1,5.1
RET0028003,TXN00012246,SKU00004,CUST0031,2024-12-01,2,Overstock,89.1,1,6.97
RET0028004,TXN00318243,SKU00197,CUST0025,2024-06-19,1,Overstock,26.53,1,5.36
RET0028005,TXN00389310,SKU00248,CUST0180,2023-07-03,1,Defective,193.87,0,5.03
RET0028006,TXN00455632,SKU00292,CUST0029,2026-01-27,3,Wrong Part,894.39,1,8.62
RET0028007,TXN00146653,SKU00081,CUST0071,2024-06-03,2,Damaged in Transit,462.66,0,10.79
RET0028008,TXN00118108,SKU00062,CUST0056,2024-05-03,2,Defective,71.84,0,6.55
RET0028009,TXN00581824,SKU00393,CUST0084,2025-01-29,1,Wrong Part,359.61,0,3.9
RET0028010,TXN00346193,SKU00216,CUST0037,2025-04-01,1,Overstock,249.32,1,2.46
RET0028011,TXN00018035,SKU00008,CUST0059,2023-10-10,2,Defective,691.48,0,4.84
RET0028012,TXN00188993,SKU00105,CUST0070,2026-01-26,1,Defective,181.4,0,4.87
RET0028013,TXN00147534,SKU00081,CUST0180,2024-11-13,2,Overstock,393.26,1,9.43
RET0028014,TXN00340887,SKU00214,CUST0068,2025-02-13,1,Wrong Part,187.85,0,1.72
RET0028015,TXN00255962,SKU00161,CUST0012,2023-10-13,2,Wrong Part,14.44,0,4.99
RET0028016,TXN00691772,SKU00461,CUST0156,2025-06-26,3,Wrong Part,83.37,0,4.9
RET0028017,TXN00466131,SKU00304,CUST0007,2025-08-19,1,Overstock,242.37,1,1.88
RET0028018,TXN00637678,SKU00433,CUST0109,2024-07-20,1,Overstock,265.94,1,2.97
RET0028019,TXN00425704,SKU00274,CUST0046,2024-08-15,1,Overstock,27.32,1,4.61
RET0028020,TXN00365511,SKU00230,CUST0035,2024-09-18,1,Defective,102.63,0,3.32
RET0028021,TXN00649896,SKU00437,CUST0102,2026-03-23,2,Defective,383.52,0,3.61
RET0028022,TXN00133340,SKU00072,CUST0044,2023-07-21,3,Defective,117.15,0,13.59
RET0028023,TXN00489024,SKU00321,CUST0046,2025-05-05,2,Overstock,119.98,1,8.24
RET0028024,TXN00510135,SKU00334,CUST0021,2025-12-28,1,Duplicate Order,26.54,1,5.2
RET0028025,TXN00582657,SKU00393,CUST0172,2025-10-16,1,Defective,378.54,0,2.24
RET0028026,TXN00549787,SKU00377,CUST0046,2024-09-08,2,Overstock,105.58,1,11.33
RET0028027,TXN00323761,SKU00201,CUST0001,2024-10-04,2,Wrong Part,335.26,1,3.4
RET0028028,TXN00210451,SKU00125,CUST0011,2024-08-28,3,Wrong Part,854.13,0,10.26
RET0028029,TXN00231357,SKU00141,CUST0054,2023-10-22,3,Wrong Part,1240.56,1,16.91
RET0028030,TXN00562735,SKU00383,CUST0127,2025-10-05,3,Wrong Part,276.57,1,10.77
RET0028031,TXN00092301,SKU00043,CUST0007,2025-04-11,2,Defective,95.84,0,4.09
RET0028032,TXN00634655,SKU00432,CUST0127,2025-04-26,1,Wrong Part,29.62,0,4.69
RET0028033,TXN00108258,SKU00051,CUST0098,2025-03-24,2,Wrong Part,58.82,1,7.47
RET0028034,TXN00529478,SKU00356,CUST0084,2026-02-25,3,Duplicate Order,1479.21,1,14.25
RET0028035,TXN00490850,SKU00322,CUST0108,2024-03-13,2,Defective,302.82,0,6.84
RET0028036,TXN00527303,SKU00354,CUST0017,2024-01-02,1,Defective,165.13,0,2.33
RET0028037,TXN00214154,SKU00127,CUST0102,2024-02-02,2,Wrong Part,99.98,0,8.71
RET0028038,TXN00669280,SKU00450,CUST0149,2026-05-05,1,Wrong Part,224.86,0,1.82
RET0028039,TXN00291981,SKU00179,CUST0044,2025-08-23,2,Defective,238.22,0,5.52
RET0028040,TXN00716088,SKU00481,CUST0077,2026-01-17,3,Wrong Part,164.01,1,17.17
RET0028041,TXN00696187,SKU00465,CUST0064,2024-01-30,1,Defective,234.96,0,4.34
RET0028042,TXN00227675,SKU00134,CUST0013,2025-07-30,2,Defective,38.36,0,5.37
RET0028043,TXN00231703,SKU00141,CUST0013,2024-01-09,2,Overstock,873.0,1,11.99
RET0028044,TXN00183059,SKU00102,CUST0063,2024-05-10,1,Duplicate Order,150.96,1,5.23
RET0028045,TXN00702083,SKU00468,CUST0044,2025-10-22,1,Overstock,94.91,1,5.37
RET0028046,TXN00444183,SKU00282,CUST0084,2024-05-03,1,Wrong Part,49.18,0,2.77
RET0028047,TXN00532512,SKU00363,CUST0004,2023-12-20,1,Damaged in Transit,65.82,0,1.86
RET0028048,TXN00726178,SKU00487,CUST0115,2023-11-09,2,Duplicate Order,243.52,1,4.5
RET0028049,TXN00619570,SKU00425,CUST0158,2025-09-04,1,Wrong Part,45.57,0,3.73
RET0028050,TXN00505558,SKU00330,CUST0016,2025-08-31,1,Duplicate Order,75.39,1,2.06
RET0028051,TXN00178918,SKU00097,CUST0089,2025-09-26,1,Defective,5.81,0,4.71
RET0028052,TXN00281232,SKU00174,CUST0043,2024-10-08,1,Duplicate Order,113.57,1,4.91
RET0028053,TXN00131309,SKU00071,CUST0056,2024-11-05,2,Duplicate Order,146.84,1,5.91
RET0028054,TXN00453213,SKU00292,CUST0152,2024-02-17,2,Defective,561.18,0,11.51
RET0028055,TXN00725342,SKU00486,CUST0105,2024-05-13,3,Overstock,549.6,1,6.24
RET0028056,TXN00053779,SKU00023,CUST0044,2026-04-19,3,Overstock,522.27,1,8.6
RET0028057,TXN00258765,SKU00161,CUST0172,2025-06-01,1,Duplicate Order,5.78,1,3.11
RET0028058,TXN00737855,SKU00497,CUST0162,2024-04-01,2,Wrong Part,198.64,1,6.87
RET0028059,TXN00141058,SKU00074,CUST0163,2025-12-30,1,Duplicate Order,103.64,1,1.82
RET0028060,TXN00492833,SKU00323,CUST0075,2024-06-24,2,Wrong Part,126.24,0,9.86
RET0028061,TXN00638497,SKU00433,CUST0071,2025-04-19,1,Overstock,212.75,1,5.21
RET0028062,TXN00348563,SKU00217,CUST0105,2024-06-13,1,Wrong Part,36.75,1,3.54
RET0028063,TXN00093964,SKU00044,CUST0130,2023-08-28,1,Wrong Part,81.65,1,3.59
RET0028064,TXN00304388,SKU00188,CUST0075,2024-05-15,2,Overstock,736.94,1,5.88
RET0028065,TXN00290544,SKU00179,CUST0034,2024-08-17,2,Wrong Part,238.22,0,5.81
RET0028066,TXN00542178,SKU00372,CUST0194,2026-04-06,1,Wrong Part,257.34,1,3.45
RET0028067,TXN00062758,SKU00032,CUST0026,2023-09-08,1,Overstock,65.59,1,5.54
RET0028068,TXN00508363,SKU00332,CUST0120,2023-07-28,1,Wrong Part,257.28,0,2.05
RET0028069,TXN00633443,SKU00432,CUST0126,2024-05-18,1,Defective,35.18,0,1.58
RET0028070,TXN00642218,SKU00434,CUST0172,2024-09-19,1,Defective,167.1,0,1.8
RET0028071,TXN00385608,SKU00244,CUST0035,2026-03-22,2,Defective,147.54,0,10.81
RET0028072,TXN00368957,SKU00232,CUST0026,2025-05-25,2,Wrong Part,325.46,0,8.43
RET0028073,TXN00322935,SKU00201,CUST0065,2024-03-28,3,Wrong Part,476.4,0,5.61
RET0028074,TXN00522129,SKU00346,CUST0098,2025-12-07,2,Damaged in Transit,338.56,0,4.74
RET0028075,TXN00337395,SKU00212,CUST0044,2023-11-23,2,Duplicate Order,354.96,1,9.56
RET0028076,TXN00249705,SKU00153,CUST0187,2025-06-11,1,Damaged in Transit,136.46,0,2.71
RET0028077,TXN00202524,SKU00121,CUST0172,2023-08-06,2,Wrong Part,69.98,0,5.01
RET0028078,TXN00149172,SKU00081,CUST0093,2026-01-31,1,Duplicate Order,185.06,1,3.85
RET0028079,TXN00315773,SKU00195,CUST0031,2025-12-17,1,Damaged in Transit,67.73,0,2.82
RET0028080,TXN00439530,SKU00279,CUST0053,2026-06-20,2,Defective,29.32,0,4.5
RET0028081,TXN00161638,SKU00087,CUST0011,2024-04-17,3,Damaged in Transit,1012.26,0,10.1
RET0028082,TXN00141004,SKU00074,CUST0158,2026-01-09,3,Defective,310.92,0,6.07
RET0028083,TXN00366729,SKU00230,CUST0012,2025-06-29,1,Duplicate Order,115.46,1,5.02
RET0028084,TXN00452270,SKU00291,CUST0043,2026-03-22,3,Defective,433.41,0,9.48
RET0028085,TXN00534784,SKU00366,CUST0148,2024-01-18,1,Overstock,363.59,1,4.88
RET0028086,TXN00224521,SKU00131,CUST0162,2025-04-27,3,Duplicate Order,639.57,1,16.1
RET0028087,TXN00035818,SKU00016,CUST0156,2024-07-20,1,Damaged in Transit,433.12,0,5.18
RET0028088,TXN00063355,SKU00032,CUST0055,2024-11-16,1,Defective,52.47,0,5.23
RET0028089,TXN00167126,SKU00088,CUST0120,2025-01-02,2,Defective,138.96,0,6.3
RET0028090,TXN00251479,SKU00155,CUST0103,2025-08-31,1,Overstock,13.17,1,5.98
RET0028091,TXN00020294,SKU00008,CUST0030,2025-06-20,2,Defective,656.9,0,6.08
RET0028092,TXN00537753,SKU00368,CUST0079,2026-06-09,1,Overstock,178.01,1,3.28
RET0028093,TXN00658316,SKU00441,CUST0124,2025-10-10,2,Wrong Part,447.32,0,11.88
RET0028094,TXN00471116,SKU00311,CUST0047,2025-11-11,3,Overstock,1007.97,1,13.49
RET0028095,TXN00397460,SKU00251,CUST0037,2026-01-09,1,Duplicate Order,327.09,1,3.76
RET0028096,TXN00089767,SKU00042,CUST0030,2026-03-08,1,Wrong Part,197.97,1,2.78
RET0028097,TXN00566360,SKU00385,CUST0162,2026-01-24,1,Wrong Part,26.66,1,2.58
RET0028098,TXN00708219,SKU00473,CUST0128,2024-01-02,3,Defective,126.9,0,7.98
RET0028099,TXN00070536,SKU00036,CUST0133,2024-02-23,3,Wrong Part,147.27,0,5.35
RET0028100,TXN00625128,SKU00429,CUST0083,2023-10-29,3,Duplicate Order,517.68,1,11.83
RET0028101,TXN00500820,SKU00328,CUST0011,2026-01-31,1,Overstock,15.38,1,2.22
RET0028102,TXN00241123,SKU00147,CUST0054,2024-07-22,2,Overstock,53.52,1,7.14
RET0028103,TXN00597161,SKU00408,CUST0077,2025-12-04,3,Defective,155.91,0,9.79
RET0028104,TXN00674518,SKU00456,CUST0010,2024-01-06,3,Wrong Part,1081.41,0,14.12
RET0028105,TXN00113893,SKU00056,CUST0060,2024-06-22,3,Wrong Part,82.17,0,17.81
RET0028106,TXN00166084,SKU00088,CUST0031,2024-05-30,1,Overstock,65.83,1,4.88
RET0028107,TXN00384985,SKU00244,CUST0064,2025-06-13,1,Defective,81.97,0,2.13
RET0028108,TXN00299771,SKU00184,CUST0044,2026-01-12,2,Wrong Part,1019.7,0,11.18
RET0028109,TXN00451013,SKU00291,CUST0031,2023-08-21,2,Defective,288.94,0,8.09
RET0028110,TXN00206630,SKU00121,CUST0013,2026-02-18,1,Defective,27.99,0,3.51
RET0028111,TXN00252440,SKU00157,CUST0031,2024-05-30,3,Duplicate Order,571.53,1,17.65
RET0028112,TXN00276692,SKU00170,CUST0176,2025-01-02,2,Overstock,174.98,1,9.25
RET0028113,TXN00285626,SKU00175,CUST0001,2026-02-22,1,Overstock,68.79,1,1.98
RET0028114,TXN00076874,SKU00039,CUST0054,2023-12-21,1,Overstock,14.79,1,4.85
RET0028115,TXN00265395,SKU00164,CUST0149,2025-08-05,2,Overstock,53.32,1,5.32
RET0028116,TXN00239539,SKU00145,CUST0008,2026-06-17,1,Defective,145.59,0,2.13
RET0028117,TXN00323281,SKU00201,CUST0162,2024-06-14,3,Duplicate Order,529.35,1,15.33
RET0028118,TXN00524394,SKU00350,CUST0100,2024-04-15,2,Wrong Part,340.1,0,11.7
RET0028119,TXN00258842,SKU00161,CUST0025,2025-06-13,3,Wrong Part,18.42,1,10.11
RET0028120,TXN00143735,SKU00078,CUST0172,2025-04-20,2,Duplicate Order,174.88,1,5.31
RET0028121,TXN00165074,SKU00088,CUST0031,2023-11-15,3,Wrong Part,219.42,0,8.3
RET0028122,TXN00728880,SKU00491,CUST0156,2023-07-17,2,Wrong Part,118.96,0,9.5
RET0028123,TXN00072539,SKU00038,CUST0125,2023-07-07,1,Duplicate Order,115.51,1,5.29
RET0028124,TXN00503379,SKU00330,CUST0108,2023-11-21,2,Wrong Part,167.54,0,9.95
RET0028125,TXN00705164,SKU00472,CUST0013,2024-05-24,2,Defective,138.98,0,7.55
RET0028126,TXN00036136,SKU00016,CUST0047,2025-03-11,2,Defective,822.92,0,3.25
RET0028127,TXN00353493,SKU00220,CUST0162,2024-07-27,1,Wrong Part,11.01,0,2.68
RET0028128,TXN00148177,SKU00081,CUST0109,2025-06-04,3,Wrong Part,520.5,0,14.82
RET0028129,TXN00523039,SKU00349,CUST0025,2023-09-14,2,Wrong Part,754.56,1,8.15
RET0028130,TXN00677428,SKU00458,CUST0068,2024-01-04,1,Damaged in Transit,13.24,0,2.91
RET0028131,TXN00643454,SKU00434,CUST0035,2025-06-29,1,Overstock,196.59,1,4.49
RET0028132,TXN00244906,SKU00148,CUST0030,2025-08-20,2,Defective,145.68,0,10.55
RET0028133,TXN00192048,SKU00109,CUST0105,2025-03-22,3,Defective,223.35,0,9.03
RET0028134,TXN00512337,SKU00339,CUST0016,2024-06-24,2,Defective,262.26,0,4.61
RET0028135,TXN00405723,SKU00258,CUST0031,2024-08-15,2,Wrong Part,248.48,1,5.68
RET0028136,TXN00721206,SKU00482,CUST0031,2026-02-20,2,Defective,522.86,0,4.15
RET0028137,TXN00657999,SKU00441,CUST0056,2025-08-06,2,Wrong Part,470.86,1,11.28
RET0028138,TXN00338633,SKU00213,CUST0004,2025-11-16,3,Overstock,406.35,1,9.53
RET0028139,TXN00731442,SKU00493,CUST0071,2026-01-14,1,Wrong Part,423.12,0,5.93
RET0028140,TXN00488835,SKU00321,CUST0063,2025-02-23,3,Overstock,201.15,1,15.64
RET0028141,TXN00674217,SKU00456,CUST0172,2023-07-24,2,Wrong Part,848.16,1,11.81
RET0028142,TXN00505444,SKU00330,CUST0013,2025-07-21,2,Damaged in Transit,167.54,0,9.59
RET0028143,TXN00389409,SKU00248,CUST0043,2023-07-28,1,Wrong Part,230.22,0,5.54
RET0028144,TXN00145974,SKU00081,CUST0105,2024-01-31,1,Wrong Part,219.76,0,5.21
RET0028145,TXN00447249,SKU00285,CUST0067,2026-03-27,1,Defective,19.35,0,5.37
RET0028146,TXN00411874,SKU00262,CUST0089,2025-01-27,2,Defective,630.68,0,5.72
RET0028147,TXN00582695,SKU00393,CUST0149,2025-11-21,2,Wrong Part,757.08,0,3.04
RET0028148,TXN00682964,SKU00459,CUST0016,2024-08-14,1,Overstock,146.68,1,3.25
RET0028149,TXN00070490,SKU00036,CUST0103,2024-01-17,1,Duplicate Order,44.18,1,5.63
RET0028150,TXN00209511,SKU00125,CUST0162,2023-12-15,3,Damaged in Transit,854.13,0,15.05
RET0028151,TXN00219004,SKU00128,CUST0084,2024-02-20,2,Overstock,55.6,1,4.15
RET0028152,TXN00094937,SKU00044,CUST0013,2024-04-04,1,Wrong Part,96.96,1,2.99
RET0028153,TXN00313043,SKU00194,CUST0109,2025-07-05,1,Wrong Part,43.68,0,2.8
RET0028154,TXN00376139,SKU00239,CUST0048,2025-07-12,1,Wrong Part,45.42,0,4.88
RET0028155,TXN00223246,SKU00130,CUST0084,2025-03-11,1,Duplicate Order,12.18,1,4.81
RET0028156,TXN00021824,SKU00009,CUST0085,2023-09-25,1,Wrong Part,542.01,1,5.55
RET0028157,TXN00131909,SKU00071,CUST0047,2025-05-19,2,Wrong Part,117.48,0,4.94
RET0028158,TXN00344323,SKU00216,CUST0044,2024-03-18,1,Damaged in Transit,249.32,0,5.43
RET0028159,TXN00733112,SKU00496,CUST0108,2023-10-29,1,Defective,241.48,0,5.88
RET0028160,TXN00325616,SKU00201,CUST0149,2026-02-23,1,Overstock,176.45,1,1.64
RET0028161,TXN00540034,SKU00370,CUST0162,2025-03-25,3,Defective,139.14,0,11.05
RET0028162,TXN00552290,SKU00377,CUST0098,2026-04-28,2,Damaged in Transit,105.58,0,3.05
RET0028163,TXN00120874,SKU00064,CUST0130,2025-03-13,2,Overstock,253.62,1,5.4
RET0028164,TXN00129867,SKU00071,CUST0098,2023-06-30,1,Damaged in Transit,66.08,0,3.96
RET0028165,TXN00696135,SKU00465,CUST0162,2024-01-10,3,Wrong Part,746.34,0,15.04
RET0028166,TXN00026669,SKU00011,CUST0162,2023-10-28,3,Wrong Part,69.18,1,7.01
RET0028167,TXN00520447,SKU00345,CUST0098,2026-01-22,1,Damaged in Transit,274.18,0,4.75
RET0028168,TXN00006397,SKU00002,CUST0192,2025-01-02,1,Wrong Part,31.55,0,4.52
RET0028169,TXN00042111,SKU00017,CUST0098,2026-05-26,3,Damaged in Transit,180.3,0,5.39
RET0028170,TXN00210295,SKU00125,CUST0161,2024-07-08,2,Overstock,632.68,1,7.57
RET0028171,TXN00515552,SKU00343,CUST0156,2023-12-11,2,Defective,236.62,0,4.07
RET0028172,TXN00093141,SKU00043,CUST0003,2026-02-03,2,Wrong Part,106.48,0,5.39
RET0028173,TXN00564586,SKU00384,CUST0143,2024-04-03,3,Defective,678.27,0,17.17
RET0028174,TXN00630104,SKU00430,CUST0157,2024-12-18,2,Duplicate Order,613.22,1,3.59
RET0028175,TXN00478641,SKU00316,CUST0064,2025-02-13,2,Defective,396.56,0,4.09
RET0028176,TXN00521617,SKU00346,CUST0013,2024-10-26,1,Wrong Part,199.15,0,3.46
RET0028177,TXN00686630,SKU00460,CUST0075,2024-02-28,1,Overstock,141.44,1,1.5
RET0028178,TXN00701794,SKU00468,CUST0172,2025-03-15,2,Overstock,167.48,1,11.37
RET0028179,TXN00231806,SKU00141,CUST0157,2024-02-28,1,Wrong Part,436.5,0,4.55
RET0028180,TXN00145909,SKU00081,CUST0043,2024-01-15,2,Defective,439.52,0,10.39
RET0028181,TXN00077239,SKU00039,CUST0006,2024-03-20,2,Wrong Part,26.46,1,10.63
RET0028182,TXN00735578,SKU00496,CUST0007,2025-06-16,1,Wrong Part,217.33,0,5.98
RET0028183,TXN00101363,SKU00045,CUST0149,2025-06-01,3,Defective,426.6,0,12.38
RET0028184,TXN00151060,SKU00082,CUST0198,2024-04-07,1,Duplicate Order,104.84,1,2.0
RET0028185,TXN00373951,SKU00239,CUST0059,2023-09-10,2,Defective,77.22,0,10.43
RET0028186,TXN00031204,SKU00013,CUST0022,2024-08-19,3,Defective,151.32,0,6.69
RET0028187,TXN00178180,SKU00097,CUST0164,2025-03-20,2,Duplicate Order,12.98,1,6.94
RET0028188,TXN00230301,SKU00139,CUST0010,2026-02-11,1,Overstock,85.31,1,5.97
RET0028189,TXN00532931,SKU00364,CUST0198,2026-03-12,2,Overstock,96.28,1,7.83
RET0028190,TXN00736078,SKU00496,CUST0104,2025-12-16,1,Defective,217.33,0,2.86
RET0028191,TXN00053861,SKU00023,CUST0011,2026-06-27,1,Defective,206.73,0,2.57
RET0028192,TXN00228195,SKU00135,CUST0053,2024-06-10,3,Defective,317.28,0,11.09
RET0028193,TXN00509155,SKU00334,CUST0126,2024-02-01,2,Wrong Part,63.02,1,6.23
RET0028194,TXN00225419,SKU00132,CUST0115,2023-10-03,2,Wrong Part,166.6,0,11.58
RET0028195,TXN00051029,SKU00022,CUST0164,2024-06-05,2,Defective,19.84,0,7.27
RET0028196,TXN00675279,SKU00456,CUST0098,2025-04-08,2,Damaged in Transit,678.52,0,10.87
RET0028197,TXN00020747,SKU00008,CUST0167,2025-10-12,2,Defective,656.9,0,8.91
RET0028198,TXN00357426,SKU00222,CUST0035,2025-12-12,2,Damaged in Transit,155.38,0,9.24
RET0028199,TXN00276917,SKU00170,CUST0164,2025-03-04,2,Wrong Part,157.48,0,6.95
RET0028200,TXN00243736,SKU00148,CUST0038,2024-11-11,1,Defective,72.84,0,2.37
RET0028201,TXN00004764,SKU00002,CUST0172,2024-02-28,3,Overstock,105.78,1,16.0
RET0028202,TXN00491934,SKU00323,CUST0032,2023-09-27,1,Damaged in Transit,63.12,0,5.42
RET0028203,TXN00323458,SKU00201,CUST0068,2024-06-30,1,Overstock,176.45,1,3.52
RET0028204,TXN00730851,SKU00493,CUST0098,2024-06-01,1,Defective,378.58,0,5.43
RET0028205,TXN00409047,SKU00261,CUST0044,2024-09-07,1,Defective,62.87,0,5.25
RET0028206,TXN00570744,SKU00387,CUST0043,2023-09-29,2,Defective,257.68,0,4.24
RET0028207,TXN00720703,SKU00482,CUST0083,2025-11-17,2,Defective,444.44,0,10.24
RET0028208,TXN00334696,SKU00208,CUST0075,2026-04-12,3,Wrong Part,395.07,0,11.02
RET0028209,TXN00010641,SKU00004,CUST0091,2023-09-21,1,Defective,42.32,0,4.23
RET0028210,TXN00385272,SKU00244,CUST0045,2025-10-18,1,Wrong Part,81.97,1,1.67
RET0028211,TXN00600383,SKU00409,CUST0019,2025-08-17,2,Defective,123.36,0,10.63
RET0028212,TXN00469597,SKU00308,CUST0044,2026-03-28,1,Damaged in Transit,117.58,0,4.1
RET0028213,TXN00319817,SKU00197,CUST0084,2025-06-26,1,Wrong Part,25.2,1,3.49
RET0028214,TXN00340343,SKU00214,CUST0071,2024-09-13,2,Damaged in Transit,442.0,0,7.83
RET0028215,TXN00388318,SKU00247,CUST0010,2024-03-08,2,Wrong Part,245.48,1,11.61
RET0028216,TXN00172420,SKU00091,CUST0037,2025-08-27,3,Duplicate Order,261.48,1,13.97
RET0028217,TXN00642500,SKU00434,CUST0156,2024-12-04,2,Damaged in Transit,393.18,0,11.78
RET0028218,TXN00596405,SKU00405,CUST0152,2026-04-08,2,Damaged in Transit,468.3,0,6.11
RET0028219,TXN00213498,SKU00127,CUST0161,2023-08-25,3,Wrong Part,149.97,0,13.73
RET0028220,TXN00440296,SKU00280,CUST0031,2024-01-09,1,Wrong Part,62.7,0,5.42
RET0028221,TXN00277687,SKU00170,CUST0194,2025-11-15,1,Wrong Part,87.49,1,1.81
RET0028222,TXN00724122,SKU00485,CUST0018,2024-04-16,2,Wrong Part,304.3,1,9.9
RET0028223,TXN00656758,SKU00441,CUST0127,2024-10-11,1,Overstock,211.89,1,4.73
RET0028224,TXN00634443,SKU00432,CUST0047,2025-02-21,3,Defective,105.54,0,17.5
RET0028225,TXN00197218,SKU00117,CUST0126,2024-03-10,3,Damaged in Transit,867.24,0,9.71
RET0028226,TXN00617447,SKU00422,CUST0044,2026-05-20,1,Defective,108.52,0,2.63
RET0028227,TXN00639292,SKU00433,CUST0199,2025-08-19,1,Overstock,239.35,1,1.74
RET0028228,TXN00418313,SKU00265,CUST0083,2025-02-21,1,Duplicate Order,324.13,1,3.15
RET0028229,TXN00732259,SKU00495,CUST0104,2025-04-16,2,Overstock,26.98,1,6.48
RET0028230,TXN00451257,SKU00291,CUST0190,2024-03-13,1,Wrong Part,121.66,0,3.75
RET0028231,TXN00498749,SKU00328,CUST0172,2024-07-05,1,Defective,13.07,0,5.75
RET0028232,TXN00219254,SKU00128,CUST0108,2024-04-04,1,Duplicate Order,29.35,1,5.42
RET0028233,TXN00680447,SKU00458,CUST0079,2025-12-17,1,Wrong Part,13.24,1,3.87
RET0028234,TXN00726941,SKU00488,CUST0026,2025-05-25,3,Damaged in Transit,219.75,0,16.18
RET0028235,TXN00656920,SKU00441,CUST0157,2024-12-05,1,Overstock,188.34,1,4.17
RET0028236,TXN00449670,SKU00289,CUST0013,2023-08-27,2,Defective,90.5,0,4.4
RET0028237,TXN00200068,SKU00119,CUST0157,2024-03-27,2,Wrong Part,694.28,1,7.93
RET0028238,TXN00714564,SKU00481,CUST0103,2024-12-17,1,Duplicate Order,57.7,1,1.53
RET0028239,TXN00723577,SKU00484,CUST0039,2026-02-22,1,Damaged in Transit,35.17,0,2.18
RET0028240,TXN00646608,SKU00436,CUST0157,2024-10-13,3,Defective,261.03,0,16.24
RET0028241,TXN00090596,SKU00043,CUST0030,2023-10-04,1,Duplicate Order,53.24,1,5.45
RET0028242,TXN00200295,SKU00119,CUST0071,2025-07-19,1,Duplicate Order,328.87,1,5.59
RET0028243,TXN00513132,SKU00339,CUST0070,2026-04-16,1,Wrong Part,124.57,0,2.55
RET0028244,TXN00248136,SKU00150,CUST0029,2025-12-26,1,Overstock,88.51,1,3.79
RET0028245,TXN00419573,SKU00267,CUST0025,2023-12-09,3,Defective,454.62,0,14.47
RET0028246,TXN00146737,SKU00081,CUST0143,2024-06-29,1,Wrong Part,185.06,1,4.44
RET0028247,TXN00098683,SKU00044,CUST0098,2026-06-09,2,Wrong Part,193.92,0,5.25
RET0028248,TXN00378796,SKU00240,CUST0025,2024-10-21,1,Wrong Part,376.03,0,4.87
RET0028249,TXN00310373,SKU00194,CUST0011,2023-06-30,3,Wrong Part,131.04,0,16.05
RET0028250,TXN00308577,SKU00193,CUST0180,2025-03-19,2,Wrong Part,543.1,1,10.22
RET0028251,TXN00023819,SKU00009,CUST0010,2025-07-16,1,Defective,427.9,0,4.71
RET0028252,TXN00081843,SKU00040,CUST0128,2024-07-02,1,Wrong Part,384.9,0,5.8
RET0028253,TXN00225077,SKU00131,CUST0013,2026-03-18,1,Overstock,213.19,1,5.68
RET0028254,TXN00398915,SKU00253,CUST0109,2025-12-03,2,Damaged in Transit,332.0,0,11.48
RET0028255,TXN00237958,SKU00145,CUST0126,2025-01-22,1,Wrong Part,161.77,1,5.48
RET0028256,TXN00657352,SKU00441,CUST0108,2025-03-13,2,Wrong Part,470.86,0,10.04
RET0028257,TXN00526147,SKU00352,CUST0167,2025-08-15,1,Overstock,71.7,1,2.99
RET0028258,TXN00635176,SKU00432,CUST0163,2025-08-24,1,Duplicate Order,37.03,1,4.19
RET0028259,TXN00247735,SKU00150,CUST0026,2025-05-22,2,Wrong Part,177.02,0,9.59
RET0028260,TXN00159592,SKU00085,CUST0007,2023-08-11,3,Wrong Part,168.24,1,11.2
RET0028261,TXN00586767,SKU00398,CUST0198,2023-12-20,2,Overstock,183.56,1,5.65
RET0028262,TXN00027422,SKU00011,CUST0172,2024-05-26,2,Defective,36.9,0,7.29
RET0028263,TXN00320814,SKU00197,CUST0093,2026-03-14,2,Defective,47.76,0,7.52
RET0028264,TXN00592803,SKU00400,CUST0172,2025-07-27,2,Duplicate Order,27.9,1,5.41
RET0028265,TXN00739212,SKU00497,CUST0164,2025-07-10,3,Duplicate Order,377.43,1,11.92
RET0028266,TXN00471542,SKU00312,CUST0044,2025-02-17,2,Overstock,262.18,1,6.6
RET0028267,TXN00312634,SKU00194,CUST0011,2025-03-30,3,Wrong Part,146.46,1,11.66
RET0028268,TXN00292274,SKU00179,CUST0055,2025-10-23,1,Wrong Part,119.11,0,5.45
RET0028269,TXN00204911,SKU00121,CUST0164,2025-02-15,3,Overstock,78.72,1,7.64
RET0028270,TXN00319572,SKU00197,CUST0031,2025-05-04,1,Wrong Part,23.88,1,1.58
RET0028271,TXN00118170,SKU00062,CUST0162,2024-06-09,1,Duplicate Order,33.81,1,4.94
RET0028272,TXN00463551,SKU00302,CUST0001,2023-11-29,2,Overstock,161.06,1,10.54
RET0028273,TXN00017388,SKU00007,CUST0157,2026-02-26,2,Damaged in Transit,313.1,0,10.98
RET0028274,TXN00604870,SKU00413,CUST0156,2025-07-07,2,Defective,76.36,0,10.38
RET0028275,TXN00377972,SKU00240,CUST0048,2024-03-25,2,Wrong Part,639.26,0,8.66
RET0028276,TXN00297462,SKU00184,CUST0057,2024-04-11,2,Wrong Part,1019.7,1,8.23
