snapshot_id,week_ending,sku_id,units_on_hand,units_on_order,reorder_point,reorder_qty,days_on_hand,inventory_value,stockout_flag
SNP0019455,2025-07-26,SKU00375,27,49,46,49,15.4,6977.07,0
SNP0019456,2025-08-02,SKU00375,79,0,46,49,45.1,20414.39,0
SNP0019457,2025-08-09,SKU00375,82,0,46,49,46.9,21189.62,0
SNP0019458,2025-08-16,SKU00375,39,49,46,49,22.3,10077.99,0
SNP0019459,2025-08-23,SKU00375,69,0,46,49,39.4,17830.29,0
SNP0019460,2025-08-30,SKU00375,30,49,46,49,17.1,7752.3,0
SNP0019461,2025-09-06,SKU00375,43,49,46,49,24.6,11111.63,0
SNP0019462,2025-09-13,SKU00375,8,49,46,49,4.6,2067.28,0
SNP0019463,2025-09-20,SKU00375,67,0,46,49,38.3,17313.47,0
SNP0019464,2025-09-27,SKU00375,90,0,46,49,51.4,23256.9,0
SNP0019465,2025-10-04,SKU00375,31,49,46,49,17.7,8010.71,0
SNP0019466,2025-10-11,SKU00375,82,0,46,49,46.9,21189.62,0
SNP0019467,2025-10-18,SKU00375,58,0,46,49,33.1,14987.78,0
SNP0019468,2025-10-25,SKU00375,26,49,46,49,14.9,6718.66,0
SNP0019469,2025-11-01,SKU00375,88,0,46,49,50.3,22740.08,0
SNP0019470,2025-11-08,SKU00375,63,0,46,49,36.0,16279.83,0
SNP0019471,2025-11-15,SKU00375,54,0,46,49,30.9,13954.14,0
SNP0019472,2025-11-22,SKU00375,59,0,46,49,33.7,15246.19,0
SNP0019473,2025-11-29,SKU00375,24,49,46,49,13.7,6201.84,0
SNP0019474,2025-12-06,SKU00375,52,0,46,49,29.7,13437.32,0
SNP0019475,2025-12-13,SKU00375,14,49,46,49,8.0,3617.74,0
SNP0019476,2025-12-20,SKU00375,22,49,46,49,12.6,5685.02,0
SNP0019477,2025-12-27,SKU00375,11,49,46,49,6.3,2842.51,0
SNP0019478,2026-01-03,SKU00375,15,49,46,49,8.6,3876.15,0
SNP0019479,2026-01-10,SKU00375,9,49,46,49,5.1,2325.69,0
SNP0019480,2026-01-17,SKU00375,20,49,46,49,11.4,5168.2,0
SNP0019481,2026-01-24,SKU00375,44,49,46,49,25.1,11370.04,0
SNP0019482,2026-01-31,SKU00375,86,0,46,49,49.1,22223.26,0
SNP0019483,2026-02-07,SKU00375,9,49,46,49,5.1,2325.69,0
SNP0019484,2026-02-14,SKU00375,13,49,46,49,7.4,3359.33,0
SNP0019485,2026-02-21,SKU00375,30,49,46,49,17.1,7752.3,0
SNP0019486,2026-02-28,SKU00375,41,49,46,49,23.4,10594.81,0
SNP0019487,2026-03-07,SKU00375,45,49,46,49,25.7,11628.45,0
SNP0019488,2026-03-14,SKU00375,95,0,46,49,54.3,24548.95,0
SNP0019489,2026-03-21,SKU00375,74,0,46,49,42.3,19122.34,0
SNP0019490,2026-03-28,SKU00375,30,49,46,49,17.1,7752.3,0
SNP0019491,2026-04-04,SKU00375,93,0,46,49,53.1,24032.13,0
SNP0019492,2026-04-11,SKU00375,7,49,46,49,4.0,1808.87,0
SNP0019493,2026-04-18,SKU00375,54,0,46,49,30.9,13954.14,0
SNP0019494,2026-04-25,SKU00375,74,0,46,49,42.3,19122.34,0
SNP0019495,2026-05-02,SKU00375,16,49,46,49,9.1,4134.56,0
SNP0019496,2026-05-09,SKU00375,77,0,46,49,44.0,19897.57,0
SNP0019497,2026-05-16,SKU00375,36,49,46,49,20.6,9302.76,0
SNP0019498,2026-05-23,SKU00375,18,49,46,49,10.3,4651.38,0
SNP0019499,2026-05-30,SKU00375,44,49,46,49,25.1,11370.04,0
SNP0019500,2025-06-07,SKU00376,53,264,383,264,5.6,3910.34,0
SNP0019501,2025-06-14,SKU00376,574,0,383,264,60.9,42349.72,0
SNP0019502,2025-06-21,SKU00376,69,264,383,264,7.3,5090.82,0
SNP0019503,2025-06-28,SKU00376,552,0,383,264,58.6,40726.56,0
SNP0019504,2025-07-05,SKU00376,7,264,383,264,0.7,516.46,0
SNP0019505,2025-07-12,SKU00376,422,0,383,264,44.8,31135.16,0
SNP0019506,2025-07-19,SKU00376,487,0,383,264,51.7,35930.86,0
SNP0019507,2025-07-26,SKU00376,431,0,383,264,45.7,31799.18,0
SNP0019508,2025-08-02,SKU00376,187,264,383,264,19.8,13796.86,0
SNP0019509,2025-08-09,SKU00376,596,0,383,264,63.2,43972.88,0
SNP0019510,2025-08-16,SKU00376,465,0,383,264,49.3,34307.7,0
SNP0019511,2025-08-23,SKU00376,630,0,383,264,66.9,46481.4,0
SNP0019512,2025-08-30,SKU00376,620,0,383,264,65.8,45743.6,0
SNP0019513,2025-09-06,SKU00376,43,264,383,264,4.6,3172.54,0
SNP0019514,2025-09-13,SKU00376,440,0,383,264,46.7,32463.2,0
SNP0019515,2025-09-20,SKU00376,86,264,383,264,9.1,6345.08,0
SNP0019516,2025-09-27,SKU00376,101,264,383,264,10.7,7451.78,0
SNP0019517,2025-10-04,SKU00376,253,264,383,264,26.8,18666.34,0
SNP0019518,2025-10-11,SKU00376,568,0,383,264,60.3,41907.04,0
SNP0019519,2025-10-18,SKU00376,325,264,383,264,34.5,23978.5,0
SNP0019520,2025-10-25,SKU00376,452,0,383,264,48.0,33348.56,0
SNP0019521,2025-11-01,SKU00376,304,264,383,264,32.3,22429.12,0
SNP0019522,2025-11-08,SKU00376,123,264,383,264,13.1,9074.94,0
SNP0019523,2025-11-15,SKU00376,376,264,383,264,39.9,27741.28,0
SNP0019524,2025-11-22,SKU00376,108,264,383,264,11.5,7968.24,0
SNP0019525,2025-11-29,SKU00376,497,0,383,264,52.7,36668.66,0
SNP0019526,2025-12-06,SKU00376,25,264,383,264,2.7,1844.5,0
SNP0019527,2025-12-13,SKU00376,642,0,383,264,68.1,47366.76,0
SNP0019528,2025-12-20,SKU00376,452,0,383,264,48.0,33348.56,0
SNP0019529,2025-12-27,SKU00376,42,264,383,264,4.5,3098.76,0
SNP0019530,2026-01-03,SKU00376,275,264,383,264,29.2,20289.5,0
SNP0019531,2026-01-10,SKU00376,213,264,383,264,22.6,15715.14,0
SNP0019532,2026-01-17,SKU00376,604,0,383,264,64.1,44563.12,0
SNP0019533,2026-01-24,SKU00376,94,264,383,264,10.0,6935.32,0
SNP0019534,2026-01-31,SKU00376,575,0,383,264,61.0,42423.5,0
SNP0019535,2026-02-07,SKU00376,104,264,383,264,11.0,7673.12,0
SNP0019536,2026-02-14,SKU00376,577,0,383,264,61.2,42571.06,0
SNP0019537,2026-02-21,SKU00376,612,0,383,264,64.9,45153.36,0
SNP0019538,2026-02-28,SKU00376,333,264,383,264,35.3,24568.74,0
SNP0019539,2026-03-07,SKU00376,323,264,383,264,34.3,23830.94,0
SNP0019540,2026-03-14,SKU00376,254,264,383,264,27.0,18740.12,0
SNP0019541,2026-03-21,SKU00376,552,0,383,264,58.6,40726.56,0
SNP0019542,2026-03-28,SKU00376,565,0,383,264,60.0,41685.7,0
SNP0019543,2026-04-04,SKU00376,184,264,383,264,19.5,13575.52,0
SNP0019544,2026-04-11,SKU00376,26,264,383,264,2.8,1918.28,0
SNP0019545,2026-04-18,SKU00376,646,0,383,264,68.6,47661.88,0
SNP0019546,2026-04-25,SKU00376,248,264,383,264,26.3,18297.44,0
SNP0019547,2026-05-02,SKU00376,142,264,383,264,15.1,10476.76,0
SNP0019548,2026-05-09,SKU00376,428,0,383,264,45.4,31577.84,0
SNP0019549,2026-05-16,SKU00376,537,0,383,264,57.0,39619.86,0
SNP0019550,2026-05-23,SKU00376,103,264,383,264,10.9,7599.34,0
SNP0019551,2026-05-30,SKU00376,72,264,383,264,7.6,5312.16,0
SNP0019552,2025-06-07,SKU00377,552,371,625,371,41.7,17437.68,0
SNP0019553,2025-06-14,SKU00377,383,371,625,371,28.9,12098.97,0
SNP0019554,2025-06-21,SKU00377,356,371,625,371,26.9,11246.04,0
SNP0019555,2025-06-28,SKU00377,663,0,625,371,50.1,20944.17,0
SNP0019556,2025-07-05,SKU00377,480,371,625,371,36.3,15163.2,0
SNP0019557,2025-07-12,SKU00377,678,0,625,371,51.2,21418.02,0
SNP0019558,2025-07-19,SKU00377,627,0,625,371,47.4,19806.93,0
SNP0019559,2025-07-26,SKU00377,848,0,625,371,64.1,26788.32,0
SNP0019560,2025-08-02,SKU00377,17,371,625,371,1.3,537.03,0
SNP0019561,2025-08-09,SKU00377,339,371,625,371,25.6,10709.01,0
SNP0019562,2025-08-16,SKU00377,764,0,625,371,57.7,24134.76,0
SNP0019563,2025-08-23,SKU00377,161,371,625,371,12.2,5085.99,0
SNP0019564,2025-08-30,SKU00377,988,0,625,371,74.6,31210.92,0
SNP0019565,2025-09-06,SKU00377,346,371,625,371,26.1,10930.14,0
SNP0019566,2025-09-13,SKU00377,113,371,625,371,8.5,3569.67,0
SNP0019567,2025-09-20,SKU00377,522,371,625,371,39.4,16489.98,0
SNP0019568,2025-09-27,SKU00377,169,371,625,371,12.8,5338.71,0
SNP0019569,2025-10-04,SKU00377,600,371,625,371,45.3,18954.0,0
SNP0019570,2025-10-11,SKU00377,286,371,625,371,21.6,9034.74,0
SNP0019571,2025-10-18,SKU00377,670,0,625,371,50.6,21165.3,0
SNP0019572,2025-10-25,SKU00377,837,0,625,371,63.2,26440.83,0
SNP0019573,2025-11-01,SKU00377,753,0,625,371,56.9,23787.27,0
SNP0019574,2025-11-08,SKU00377,709,0,625,371,53.6,22397.31,0
SNP0019575,2025-11-15,SKU00377,538,371,625,371,40.6,16995.42,0
SNP0019576,2025-11-22,SKU00377,61,371,625,371,4.6,1926.99,0
SNP0019577,2025-11-29,SKU00377,641,0,625,371,48.4,20249.19,0
SNP0019578,2025-12-06,SKU00377,33,371,625,371,2.5,1042.47,0
SNP0019579,2025-12-13,SKU00377,804,0,625,371,60.7,25398.36,0
SNP0019580,2025-12-20,SKU00377,892,0,625,371,67.4,28178.28,0
SNP0019581,2025-12-27,SKU00377,175,371,625,371,13.2,5528.25,0
SNP0019582,2026-01-03,SKU00377,6,371,625,371,0.5,189.54,0
SNP0019583,2026-01-10,SKU00377,339,371,625,371,25.6,10709.01,0
SNP0019584,2026-01-17,SKU00377,587,371,625,371,44.3,18543.33,0
SNP0019585,2026-01-24,SKU00377,592,371,625,371,44.7,18701.28,0
SNP0019586,2026-01-31,SKU00377,401,371,625,371,30.3,12667.59,0
SNP0019587,2026-02-07,SKU00377,667,0,625,371,50.4,21070.53,0
SNP0019588,2026-02-14,SKU00377,956,0,625,371,72.2,30200.04,0
SNP0019589,2026-02-21,SKU00377,24,371,625,371,1.8,758.16,0
SNP0019590,2026-02-28,SKU00377,491,371,625,371,37.1,15510.69,0
SNP0019591,2026-03-07,SKU00377,76,371,625,371,5.7,2400.84,0
SNP0019592,2026-03-14,SKU00377,87,371,625,371,6.6,2748.33,0
SNP0019593,2026-03-21,SKU00377,792,0,625,371,59.8,25019.28,0
SNP0019594,2026-03-28,SKU00377,961,0,625,371,72.6,30357.99,0
SNP0019595,2026-04-04,SKU00377,327,371,625,371,24.7,10329.93,0
SNP0019596,2026-04-11,SKU00377,681,0,625,371,51.4,21512.79,0
SNP0019597,2026-04-18,SKU00377,696,0,625,371,52.6,21986.64,0
SNP0019598,2026-04-25,SKU00377,889,0,625,371,67.2,28083.51,0
SNP0019599,2026-05-02,SKU00377,806,0,625,371,60.9,25461.54,0
SNP0019600,2026-05-09,SKU00377,485,371,625,371,36.6,15321.15,0
SNP0019601,2026-05-16,SKU00377,4,371,625,371,0.3,126.36,0
SNP0019602,2026-05-23,SKU00377,366,371,625,371,27.6,11561.94,0
SNP0019603,2026-05-30,SKU00377,943,0,625,371,71.2,29789.37,0
SNP0019604,2025-06-07,SKU00378,54,77,78,77,19.7,11867.04,0
SNP0019605,2025-06-14,SKU00378,42,77,78,77,15.3,9229.92,0
SNP0019606,2025-06-21,SKU00378,41,77,78,77,15.0,9010.16,0
SNP0019607,2025-06-28,SKU00378,22,77,78,77,8.0,4834.72,0
SNP0019608,2025-07-05,SKU00378,119,0,78,77,43.4,26151.44,0
SNP0019609,2025-07-12,SKU00378,141,0,78,77,51.4,30986.16,0
SNP0019610,2025-07-19,SKU00378,135,0,78,77,49.2,29667.6,0
SNP0019611,2025-07-26,SKU00378,78,77,78,77,28.4,17141.28,0
SNP0019612,2025-08-02,SKU00378,83,0,78,77,30.3,18240.08,0
SNP0019613,2025-08-09,SKU00378,58,77,78,77,21.2,12746.08,0
SNP0019614,2025-08-16,SKU00378,83,0,78,77,30.3,18240.08,0
SNP0019615,2025-08-23,SKU00378,44,77,78,77,16.0,9669.44,0
SNP0019616,2025-08-30,SKU00378,152,0,78,77,55.4,33403.52,0
SNP0019617,2025-09-06,SKU00378,145,0,78,77,52.9,31865.2,0
SNP0019618,2025-09-13,SKU00378,38,77,78,77,13.9,8350.88,0
SNP0019619,2025-09-20,SKU00378,41,77,78,77,15.0,9010.16,0
SNP0019620,2025-09-27,SKU00378,34,77,78,77,12.4,7471.84,0
SNP0019621,2025-10-04,SKU00378,27,77,78,77,9.8,5933.52,0
SNP0019622,2025-10-11,SKU00378,87,0,78,77,31.7,19119.12,0
SNP0019623,2025-10-18,SKU00378,46,77,78,77,16.8,10108.96,0
SNP0019624,2025-10-25,SKU00378,141,0,78,77,51.4,30986.16,0
SNP0019625,2025-11-01,SKU00378,130,0,78,77,47.4,28568.8,0
SNP0019626,2025-11-08,SKU00378,81,0,78,77,29.5,17800.56,0
SNP0019627,2025-11-15,SKU00378,150,0,78,77,54.7,32964.0,0
SNP0019628,2025-11-22,SKU00378,146,0,78,77,53.3,32084.96,0
SNP0019629,2025-11-29,SKU00378,32,77,78,77,11.7,7032.32,0
SNP0019630,2025-12-06,SKU00378,59,77,78,77,21.5,12965.84,0
SNP0019631,2025-12-13,SKU00378,46,77,78,77,16.8,10108.96,0
SNP0019632,2025-12-20,SKU00378,1,77,78,77,0.4,219.76,0
SNP0019633,2025-12-27,SKU00378,30,77,78,77,10.9,6592.8,0
SNP0019634,2026-01-03,SKU00378,69,77,78,77,25.2,15163.44,0
SNP0019635,2026-01-10,SKU00378,50,77,78,77,18.2,10988.0,0
SNP0019636,2026-01-17,SKU00378,119,0,78,77,43.4,26151.44,0
SNP0019637,2026-01-24,SKU00378,100,0,78,77,36.5,21976.0,0
SNP0019638,2026-01-31,SKU00378,57,77,78,77,20.8,12526.32,0
SNP0019639,2026-02-07,SKU00378,12,77,78,77,4.4,2637.12,0
SNP0019640,2026-02-14,SKU00378,61,77,78,77,22.2,13405.36,0
SNP0019641,2026-02-21,SKU00378,108,0,78,77,39.4,23734.08,0
SNP0019642,2026-02-28,SKU00378,84,0,78,77,30.6,18459.84,0
SNP0019643,2026-03-07,SKU00378,91,0,78,77,33.2,19998.16,0
SNP0019644,2026-03-14,SKU00378,12,77,78,77,4.4,2637.12,0
SNP0019645,2026-03-21,SKU00378,74,77,78,77,27.0,16262.24,0
SNP0019646,2026-03-28,SKU00378,16,77,78,77,5.8,3516.16,0
SNP0019647,2026-04-04,SKU00378,137,0,78,77,50.0,30107.12,0
SNP0019648,2026-04-11,SKU00378,87,0,78,77,31.7,19119.12,0
SNP0019649,2026-04-18,SKU00378,15,77,78,77,5.5,3296.4,0
SNP0019650,2026-04-25,SKU00378,137,0,78,77,50.0,30107.12,0
SNP0019651,2026-05-02,SKU00378,149,0,78,77,54.3,32744.24,0
SNP0019652,2026-05-09,SKU00378,146,0,78,77,53.3,32084.96,0
SNP0019653,2026-05-16,SKU00378,77,77,78,77,28.1,16921.52,0
SNP0019654,2026-05-23,SKU00378,70,77,78,77,25.5,15383.2,0
SNP0019655,2026-05-30,SKU00378,70,77,78,77,25.5,15383.2,0
SNP0019656,2025-06-07,SKU00379,27,0,18,24,32.2,2036.07,0
SNP0019657,2025-06-14,SKU00379,29,0,18,24,34.6,2186.89,0
SNP0019658,2025-06-21,SKU00379,34,0,18,24,40.6,2563.94,0
SNP0019659,2025-06-28,SKU00379,30,0,18,24,35.8,2262.3,0
SNP0019660,2025-07-05,SKU00379,38,0,18,24,45.4,2865.58,0
SNP0019661,2025-07-12,SKU00379,29,0,18,24,34.6,2186.89,0
SNP0019662,2025-07-19,SKU00379,42,0,18,24,50.1,3167.22,0
SNP0019663,2025-07-26,SKU00379,40,0,18,24,47.7,3016.4,0
SNP0019664,2025-08-02,SKU00379,11,24,18,24,13.1,829.51,0
SNP0019665,2025-08-09,SKU00379,12,24,18,24,14.3,904.92,0
SNP0019666,2025-08-16,SKU00379,32,0,18,24,38.2,2413.12,0
SNP0019667,2025-08-23,SKU00379,2,24,18,24,2.4,150.82,0
SNP0019668,2025-08-30,SKU00379,10,24,18,24,11.9,754.1,0
SNP0019669,2025-09-06,SKU00379,21,0,18,24,25.1,1583.61,0
SNP0019670,2025-09-13,SKU00379,7,24,18,24,8.4,527.87,0
SNP0019671,2025-09-20,SKU00379,12,24,18,24,14.3,904.92,0
SNP0019672,2025-09-27,SKU00379,21,0,18,24,25.1,1583.61,0
SNP0019673,2025-10-04,SKU00379,39,0,18,24,46.5,2940.99,0
SNP0019674,2025-10-11,SKU00379,30,0,18,24,35.8,2262.3,0
SNP0019675,2025-10-18,SKU00379,9,24,18,24,10.7,678.69,0
SNP0019676,2025-10-25,SKU00379,4,24,18,24,4.8,301.64,0
SNP0019677,2025-11-01,SKU00379,41,0,18,24,48.9,3091.81,0
SNP0019678,2025-11-08,SKU00379,20,0,18,24,23.9,1508.2,0
SNP0019679,2025-11-15,SKU00379,11,24,18,24,13.1,829.51,0
SNP0019680,2025-11-22,SKU00379,15,24,18,24,17.9,1131.15,0
SNP0019681,2025-11-29,SKU00379,30,0,18,24,35.8,2262.3,0
SNP0019682,2025-12-06,SKU00379,18,24,18,24,21.5,1357.38,0
SNP0019683,2025-12-13,SKU00379,4,24,18,24,4.8,301.64,0
SNP0019684,2025-12-20,SKU00379,0,24,18,24,0.0,0.0,1
SNP0019685,2025-12-27,SKU00379,8,24,18,24,9.5,603.28,0
SNP0019686,2026-01-03,SKU00379,37,0,18,24,44.2,2790.17,0
SNP0019687,2026-01-10,SKU00379,19,0,18,24,22.7,1432.79,0
SNP0019688,2026-01-17,SKU00379,24,0,18,24,28.6,1809.84,0
SNP0019689,2026-01-24,SKU00379,26,0,18,24,31.0,1960.66,0
SNP0019690,2026-01-31,SKU00379,27,0,18,24,32.2,2036.07,0
SNP0019691,2026-02-07,SKU00379,15,24,18,24,17.9,1131.15,0
SNP0019692,2026-02-14,SKU00379,36,0,18,24,43.0,2714.76,0
SNP0019693,2026-02-21,SKU00379,10,24,18,24,11.9,754.1,0
SNP0019694,2026-02-28,SKU00379,37,0,18,24,44.2,2790.17,0
SNP0019695,2026-03-07,SKU00379,17,24,18,24,20.3,1281.97,0
SNP0019696,2026-03-14,SKU00379,5,24,18,24,6.0,377.05,0
SNP0019697,2026-03-21,SKU00379,40,0,18,24,47.7,3016.4,0
SNP0019698,2026-03-28,SKU00379,23,0,18,24,27.4,1734.43,0
SNP0019699,2026-04-04,SKU00379,22,0,18,24,26.3,1659.02,0
SNP0019700,2026-04-11,SKU00379,34,0,18,24,40.6,2563.94,0
SNP0019701,2026-04-18,SKU00379,25,0,18,24,29.8,1885.25,0
SNP0019702,2026-04-25,SKU00379,38,0,18,24,45.4,2865.58,0
SNP0019703,2026-05-02,SKU00379,40,0,18,24,47.7,3016.4,0
SNP0019704,2026-05-09,SKU00379,27,0,18,24,32.2,2036.07,0
SNP0019705,2026-05-16,SKU00379,35,0,18,24,41.8,2639.35,0
SNP0019706,2026-05-23,SKU00379,21,0,18,24,25.1,1583.61,0
SNP0019707,2026-05-30,SKU00379,6,24,18,24,7.2,452.46,0
SNP0019708,2025-06-07,SKU00380,28,0,6,34,23.5,1538.04,0
SNP0019709,2025-06-14,SKU00380,20,0,6,34,16.8,1098.6,0
SNP0019710,2025-06-21,SKU00380,22,0,6,34,18.5,1208.46,0
SNP0019711,2025-06-28,SKU00380,15,0,6,34,12.6,823.95,0
SNP0019712,2025-07-05,SKU00380,27,0,6,34,22.6,1483.11,0
SNP0019713,2025-07-12,SKU00380,9,0,6,34,7.5,494.37,0
SNP0019714,2025-07-19,SKU00380,8,0,6,34,6.7,439.44,0
SNP0019715,2025-07-26,SKU00380,26,0,6,34,21.8,1428.18,0
SNP0019716,2025-08-02,SKU00380,13,0,6,34,10.9,714.09,0
SNP0019717,2025-08-09,SKU00380,35,0,6,34,29.4,1922.55,0
SNP0019718,2025-08-16,SKU00380,31,0,6,34,26.0,1702.83,0
SNP0019719,2025-08-23,SKU00380,34,0,6,34,28.5,1867.62,0
SNP0019720,2025-08-30,SKU00380,3,34,6,34,2.5,164.79,0
SNP0019721,2025-09-06,SKU00380,3,34,6,34,2.5,164.79,0
SNP0019722,2025-09-13,SKU00380,36,0,6,34,30.2,1977.48,0
SNP0019723,2025-09-20,SKU00380,9,0,6,34,7.5,494.37,0
SNP0019724,2025-09-27,SKU00380,35,0,6,34,29.4,1922.55,0
SNP0019725,2025-10-04,SKU00380,39,0,6,34,32.7,2142.27,0
SNP0019726,2025-10-11,SKU00380,26,0,6,34,21.8,1428.18,0
SNP0019727,2025-10-18,SKU00380,7,0,6,34,5.9,384.51,0
SNP0019728,2025-10-25,SKU00380,11,0,6,34,9.2,604.23,0
SNP0019729,2025-11-01,SKU00380,9,0,6,34,7.5,494.37,0
SNP0019730,2025-11-08,SKU00380,30,0,6,34,25.2,1647.9,0
SNP0019731,2025-11-15,SKU00380,15,0,6,34,12.6,823.95,0
SNP0019732,2025-11-22,SKU00380,6,34,6,34,5.0,329.58,0
SNP0019733,2025-11-29,SKU00380,28,0,6,34,23.5,1538.04,0
SNP0019734,2025-12-06,SKU00380,36,0,6,34,30.2,1977.48,0
SNP0019735,2025-12-13,SKU00380,23,0,6,34,19.3,1263.39,0
SNP0019736,2025-12-20,SKU00380,2,34,6,34,1.7,109.86,0
SNP0019737,2025-12-27,SKU00380,38,0,6,34,31.9,2087.34,0
SNP0019738,2026-01-03,SKU00380,35,0,6,34,29.4,1922.55,0
SNP0019739,2026-01-10,SKU00380,18,0,6,34,15.1,988.74,0
SNP0019740,2026-01-17,SKU00380,40,0,6,34,33.5,2197.2,0
SNP0019741,2026-01-24,SKU00380,7,0,6,34,5.9,384.51,0
SNP0019742,2026-01-31,SKU00380,37,0,6,34,31.0,2032.41,0
SNP0019743,2026-02-07,SKU00380,15,0,6,34,12.6,823.95,0
SNP0019744,2026-02-14,SKU00380,7,0,6,34,5.9,384.51,0
SNP0019745,2026-02-21,SKU00380,8,0,6,34,6.7,439.44,0
SNP0019746,2026-02-28,SKU00380,24,0,6,34,20.1,1318.32,0
SNP0019747,2026-03-07,SKU00380,38,0,6,34,31.9,2087.34,0
SNP0019748,2026-03-14,SKU00380,37,0,6,34,31.0,2032.41,0
SNP0019749,2026-03-21,SKU00380,2,34,6,34,1.7,109.86,0
SNP0019750,2026-03-28,SKU00380,22,0,6,34,18.5,1208.46,0
SNP0019751,2026-04-04,SKU00380,22,0,6,34,18.5,1208.46,0
SNP0019752,2026-04-11,SKU00380,4,34,6,34,3.4,219.72,0
SNP0019753,2026-04-18,SKU00380,9,0,6,34,7.5,494.37,0
SNP0019754,2026-04-25,SKU00380,16,0,6,34,13.4,878.88,0
SNP0019755,2026-05-02,SKU00380,6,34,6,34,5.0,329.58,0
SNP0019756,2026-05-09,SKU00380,1,34,6,34,0.8,54.93,0
SNP0019757,2026-05-16,SKU00380,28,0,6,34,23.5,1538.04,0
SNP0019758,2026-05-23,SKU00380,35,0,6,34,29.4,1922.55,0
SNP0019759,2026-05-30,SKU00380,5,34,6,34,4.2,274.65,0
SNP0019760,2025-06-07,SKU00381,179,362,567,362,13.9,4362.23,0
SNP0019761,2025-06-14,SKU00381,74,362,567,362,5.7,1803.38,0
SNP0019762,2025-06-21,SKU00381,734,0,567,362,56.8,17887.58,0
SNP0019763,2025-06-28,SKU00381,194,362,567,362,15.0,4727.78,0
SNP0019764,2025-07-05,SKU00381,513,362,567,362,39.7,12501.81,0
SNP0019765,2025-07-12,SKU00381,204,362,567,362,15.8,4971.48,0
SNP0019766,2025-07-19,SKU00381,669,0,567,362,51.8,16303.53,0
SNP0019767,2025-07-26,SKU00381,180,362,567,362,13.9,4386.6,0
SNP0019768,2025-08-02,SKU00381,828,0,567,362,64.1,20178.36,0
SNP0019769,2025-08-09,SKU00381,289,362,567,362,22.4,7042.93,0
SNP0019770,2025-08-16,SKU00381,341,362,567,362,26.4,8310.17,0
SNP0019771,2025-08-23,SKU00381,682,0,567,362,52.8,16620.34,0
SNP0019772,2025-08-30,SKU00381,474,362,567,362,36.7,11551.38,0
SNP0019773,2025-09-06,SKU00381,720,0,567,362,55.8,17546.4,0
SNP0019774,2025-09-13,SKU00381,833,0,567,362,64.5,20300.21,0
SNP0019775,2025-09-20,SKU00381,866,0,567,362,67.1,21104.42,0
SNP0019776,2025-09-27,SKU00381,836,0,567,362,64.7,20373.32,0
SNP0019777,2025-10-04,SKU00381,575,0,567,362,44.5,14012.75,0
SNP0019778,2025-10-11,SKU00381,79,362,567,362,6.1,1925.23,0
SNP0019779,2025-10-18,SKU00381,871,0,567,362,67.5,21226.27,0
SNP0019780,2025-10-25,SKU00381,743,0,567,362,57.5,18106.91,0
SNP0019781,2025-11-01,SKU00381,604,0,567,362,46.8,14719.48,0
SNP0019782,2025-11-08,SKU00381,367,362,567,362,28.4,8943.79,0
SNP0019783,2025-11-15,SKU00381,155,362,567,362,12.0,3777.35,0
SNP0019784,2025-11-22,SKU00381,402,362,567,362,31.1,9796.74,0
SNP0019785,2025-11-29,SKU00381,929,0,567,362,71.9,22639.73,0
SNP0019786,2025-12-06,SKU00381,255,362,567,362,19.7,6214.35,0
SNP0019787,2025-12-13,SKU00381,884,0,567,362,68.5,21543.08,0
SNP0019788,2025-12-20,SKU00381,648,0,567,362,50.2,15791.76,0
SNP0019789,2025-12-27,SKU00381,768,0,567,362,59.5,18716.16,0
SNP0019790,2026-01-03,SKU00381,723,0,567,362,56.0,17619.51,0
SNP0019791,2026-01-10,SKU00381,96,362,567,362,7.4,2339.52,0
SNP0019792,2026-01-17,SKU00381,789,0,567,362,61.1,19227.93,0
SNP0019793,2026-01-24,SKU00381,581,0,567,362,45.0,14158.97,0
SNP0019794,2026-01-31,SKU00381,699,0,567,362,54.1,17034.63,0
SNP0019795,2026-02-07,SKU00381,634,0,567,362,49.1,15450.58,0
SNP0019796,2026-02-14,SKU00381,848,0,567,362,65.7,20665.76,0
SNP0019797,2026-02-21,SKU00381,741,0,567,362,57.4,18058.17,0
SNP0019798,2026-02-28,SKU00381,167,362,567,362,12.9,4069.79,0
SNP0019799,2026-03-07,SKU00381,873,0,567,362,67.6,21275.01,0
SNP0019800,2026-03-14,SKU00381,369,362,567,362,28.6,8992.53,0
SNP0019801,2026-03-21,SKU00381,312,362,567,362,24.2,7603.44,0
SNP0019802,2026-03-28,SKU00381,22,362,567,362,1.7,536.14,0
SNP0019803,2026-04-04,SKU00381,224,362,567,362,17.3,5458.88,0
SNP0019804,2026-04-11,SKU00381,507,362,567,362,39.3,12355.59,0
SNP0019805,2026-04-18,SKU00381,334,362,567,362,25.9,8139.58,0
SNP0019806,2026-04-25,SKU00381,492,362,567,362,38.1,11990.04,0
SNP0019807,2026-05-02,SKU00381,716,0,567,362,55.5,17448.92,0
SNP0019808,2026-05-09,SKU00381,635,0,567,362,49.2,15474.95,0
SNP0019809,2026-05-16,SKU00381,617,0,567,362,47.8,15036.29,0
SNP0019810,2026-05-23,SKU00381,535,362,567,362,41.4,13037.95,0
SNP0019811,2026-05-30,SKU00381,707,0,567,362,54.8,17229.59,0
SNP0019812,2025-06-07,SKU00382,15,18,28,18,24.4,2066.85,0
